task_id,task_size,vm_id,data_id,data_size,response_time,dttr,availability,load,profit
79,325,VM0-1-4-7,107,868.0,0.5916666666666667,0.06283138918345706,0.0,0.43333333333333335,0.69
79,325,VM0-1-4-7,159,864.0,0.5916666666666667,0.06283280085197018,0.0,0.43333333333333335,0.69
79,325,VM0-1-4-7,45,337.0,0.5916666666666667,0.06325849514563107,0.0,0.43333333333333335,0.69
80,524,VM0-2-0-0,94,545.0,1.5473333333333332,0.06300403225806452,0.0,0.6986666666666667,0.69
81,888,VM0-2-0-1,71,437.0,2.518,0.0631103515625,0.0,1.184,0.69
81,888,VM0-2-0-1,26,828.0,2.518,0.06284606866002215,0.0,1.184,0.69
81,888,VM0-2-0-1,64,322.0,2.518,0.06328715365239294,0.0,1.184,0.69
82,467,VM0-2-0-2,48,434.0,1.3953333333333333,0.06311394891944991,0.0,0.6226666666666667,0.69
82,467,VM0-2-0-2,99,805.0,1.3953333333333333,0.06285511363636363,0.0,0.6226666666666667,0.69
82,467,VM0-2-0-2,88,608.0,1.3953333333333333,0.0629575402635432,0.0,0.6226666666666667,0.69
83,861,VM0-2-0-3,191,911.0,2.4459999999999997,0.06281693711967545,0.0,1.148,0.69
83,861,VM0-2-0-3,144,550.0,2.4459999999999997,0.063,0.0,1.148,0.69
84,205,VM0-2-0-4,88,608.0,0.39166666666666666,0.0629575402635432,0.0,0.2733333333333333,0.69
84,205,VM0-2-0-4,111,565.0,0.39166666666666666,0.06298828125,0.0,0.2733333333333333,0.69
84,205,VM0-2-0-4,2,360.0,0.39166666666666666,0.06321839080459771,0.0,0.2733333333333333,0.69
84,205,VM0-2-0-4,63,376.0,0.39166666666666666,0.06319290465631928,0.0,0.2733333333333333,0.69
84,205,VM0-2-0-4,35,830.0,0.39166666666666666,0.06284530386740332,0.0,0.2733333333333333,0.69
85,609,VM0-2-0-5,21,920.0,1.774,0.06281407035175879,0.0,0.812,0.69
85,609,VM0-2-0-5,121,760.0,1.774,0.06287425149700598,0.0,0.812,0.69
85,609,VM0-2-0-5,133,425.0,1.774,0.063125,0.0,0.812,0.69
86,487,VM0-2-0-6,110,597.0,0.3955416666666667,0.06296502976190477,0.0,0.6493333333333333,0.69
86,487,VM0-2-0-6,49,723.0,0.3955416666666667,0.06289160401002507,0.0,0.6493333333333333,0.69
86,487,VM0-2-0-6,115,516.0,0.3955416666666667,0.06302876480541456,0.0,0.6493333333333333,0.69
86,487,VM0-2-0-6,117,858.0,0.3955416666666667,0.06283494105037514,0.0,0.6493333333333333,0.69
87,960,VM0-2-0-7,152,338.0,2.71,0.06325665859564164,0.0,1.28,0.69
87,960,VM0-2-0-7,54,984.0,2.71,0.06279508970727102,0.0,1.28,0.69
87,960,VM0-2-0-7,138,612.0,2.71,0.06295487627365356,0.0,1.28,0.69
87,960,VM0-2-0-7,62,570.0,2.71,0.06298449612403101,0.0,1.28,0.69
88,914,VM0-2-1-0,14,861.0,0.7335833333333333,0.06283386752136752,0.0,1.2186666666666666,0.69
88,914,VM0-2-1-0,194,863.0,0.7335833333333333,0.06283315565031983,0.0,1.2186666666666666,0.69
88,914,VM0-2-1-0,75,440.0,0.7335833333333333,0.06310679611650485,0.0,1.2186666666666666,0.69
89,517,VM0-2-1-1,43,540.0,1.5286666666666666,0.06300813008130081,0.0,0.6893333333333334,0.69
89,517,VM0-2-1-1,58,791.0,1.5286666666666666,0.06286085450346421,0.0,0.6893333333333334,0.69
89,517,VM0-2-1-1,190,540.0,1.5286666666666666,0.06300813008130081,0.0,0.6893333333333334,0.69
89,517,VM0-2-1-1,194,863.0,1.5286666666666666,0.06283315565031983,0.0,0.6893333333333334,0.69
90,563,VM0-2-1-2,44,349.0,1.651333333333333,0.0632370283018868,0.0,0.7506666666666666,0.69
90,563,VM0-2-1-2,161,694.0,1.651333333333333,0.06290637191157347,0.0,0.7506666666666666,0.69
90,563,VM0-2-1-2,75,440.0,1.651333333333333,0.06310679611650485,0.0,0.7506666666666666,0.69
90,563,VM0-2-1-2,92,699.0,1.651333333333333,0.06290374677002585,0.0,0.7506666666666666,0.69
90,563,VM0-2-1-2,46,514.0,1.651333333333333,0.06303056027164686,0.0,0.7506666666666666,0.69
91,305,VM0-2-1-3,39,545.0,0.25145833333333334,0.06300403225806452,0.0,0.4066666666666667,0.69
91,305,VM0-2-1-3,98,565.0,0.25145833333333334,0.06298828125,0.0,0.4066666666666667,0.69
92,551,VM0-2-1-4,14,861.0,0.9683333333333335,0.06283386752136752,0.0,0.7346666666666667,0.69
92,551,VM0-2-1-4,179,384.0,0.9683333333333335,0.06318082788671024,0.0,0.7346666666666667,0.69
93,686,VM0-2-1-5,5,603.0,0.5530833333333334,0.06296091445427729,0.0,0.9146666666666667,0.69
93,686,VM0-2-1-5,175,696.0,0.5530833333333334,0.062905317769131,0.0,0.9146666666666667,0.69
93,686,VM0-2-1-5,10,614.0,0.5530833333333334,0.06295355587808418,0.0,0.9146666666666667,0.69
94,602,VM0-2-1-6,109,925.0,1.7553333333333332,0.06281250000000001,0.0,0.8026666666666666,0.69
95,664,VM0-2-1-7,98,565.0,1.9206666666666665,0.06298828125,0.0,0.8853333333333333,0.69
95,664,VM0-2-1-7,59,635.0,1.9206666666666665,0.06294014084507042,0.0,0.8853333333333333,0.69
95,664,VM0-2-1-7,74,430.0,1.9206666666666665,0.06311881188118812,0.0,0.8853333333333333,0.69
96,741,VM0-2-2-0,197,362.0,2.126,1.0,0.0,0.988,0.69
97,867,VM0-2-2-1,108,750.0,2.4619999999999997,0.06287878787878788,0.0,1.156,0.69
97,867,VM0-2-2-1,105,746.0,2.4619999999999997,0.06288063337393422,0.0,1.156,0.69
97,867,VM0-2-2-1,75,440.0,2.4619999999999997,0.06310679611650485,0.0,1.156,0.69
98,238,VM0-2-2-2,0,836.0,0.44666666666666666,0.0628430296377607,0.0,0.31733333333333336,0.69
99,365,VM0-2-2-3,24,339.0,0.6583333333333333,0.0632548309178744,0.0,0.4866666666666667,0.69
